CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1906,127,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,42151,81,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,536,10,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,5833,76,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,8099,181,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,3037,9,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,5481,3,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,0,69,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,9186,225,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,0,9,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,17366,207,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,30344,76,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,48448551,8,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,83897,43,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,52124,1014,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,373902,127,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,4936,127,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,52937,193,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,6993,69,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,3987,18,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,14948,16,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,17,69,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,334,22,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1996056,127,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,899,48,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,8009,81,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,5059,9,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,93022,43,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,67875,1014,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,58158,8,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,38977,181,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,294,48,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,48307,3,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,339969,58,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,436,21,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1848,21,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,114287,8,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,103711,7,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,82073,10,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,2458,21,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,36729,8,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,9303,3,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,661,9,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,29293,9,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,411,253,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1636,142,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,16485,1,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,35098,40,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,76998,471,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,29572,610,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,89521,225,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,50422,9,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,2645,207,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,9230,397,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1418,21,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,491703,10,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,25172,10,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,77852,8,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,15215,21,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,46408,261,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,272148,225,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,3072,6,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,20868,3,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1951,81,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,55931,397,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,4944,9,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,67532,225,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,151960,9,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,38456,193,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,5475,22,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,21724,8,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1795,186,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,16478,6,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,50652,40,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1865,6,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,2161,21,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,32939,193,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1219,69,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,23543,6,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,4434,1,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1882,182,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,13525,58,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,2271,22,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,184068,7,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,12322,18,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,10178,1,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,6761,40,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,7925,1,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,19215,21,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,48747,8,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,39684,69,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,3534,253,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,22026,260,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,948319,22,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,11660,3,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1912,43,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,482691,253,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,297742,225,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,285763,7,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,70614,1,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,13836,40,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,171517,152,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,3886,21,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,3850,58,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,2057,22,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,4351,1014,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,7159,69,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,272061,18,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,37011,152,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,5853,1,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,261906,58,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,4451,3,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,8170,610,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,133,471,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,3020,1014,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,199951,76,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,24702,9,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,7005,10,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,2406,43,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,15634,81,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,76902,40,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,96409,21,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,2516,58,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,6474,1,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,196050,48,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1154,3,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,1384,141,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,3326,81,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,154402,58,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,365819,1,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,27092,6,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,306379,21,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,400,7,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,2050,10,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,527,76,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
1326801,30303M102,0001683168-23-008208,META PLATFORMS INC,89260,1011,30303M,30-SEP-2023,"Financial Gravity Asset Management, Inc.","2501 Ranch Rd 620 S, Suite 110, Lakeway, TX, 78734"
