CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
4962,025816109,0001725888-23-000011,AMERICAN EXPRESS CO,76,516,025816,30-SEP-2023,"PrairieView Partners, LLC","413 WACOUTA STREET, #300, ST. PAUL, MN, 55101"
4962,025816109,0001950158-23-000004,AMERICAN EXPRESS CO,742407,4976,025816,30-SEP-2023,Lodestone Wealth Management LLC,"9 S WASHINGTON ST STE 211, SPOKANE, WA, 99201"
4962,025816109,0001950158-23-000004,AMERICAN EXPRESS CO,1768051,11851,025816,30-SEP-2023,Lodestone Wealth Management LLC,"9 S WASHINGTON ST STE 211, SPOKANE, WA, 99201"
4962,025816109,0001062993-23-019604,AMERICAN EXPRESS CO,6105692,40808,025816,30-SEP-2023,Brookstone Capital Management,"1745 SOUTH NAPERVILLE ROAD, SUITE 200, WHEATON, IL, 60189"
4962,025816109,0001838234-23-000006,AMERICAN EXPRESS CO,233,1562,025816,30-SEP-2023,Hemington Wealth Management,"7651 LEESBURG PIKE, FALLS CHURCH, VA, 22043"
4962,025816109,0001737090-23-000005,AMERICAN EXPRESS CO,4019290,26940,025816,30-SEP-2023,FARMERS & MERCHANTS TRUST Co OF LONG BEACH,"302 PINE AVE., LONG BEACH, CA, 90802"
4962,025816109,0001737090-23-000005,AMERICAN EXPRESS CO,347463,2329,025816,30-SEP-2023,FARMERS & MERCHANTS TRUST Co OF LONG BEACH,"302 PINE AVE., LONG BEACH, CA, 90802"
4962,025816109,0000752365-23-000004,AMERICAN EXPRESS CO,1292582,8664,025816,30-SEP-2023,WALTER & KEENAN WEALTH MANAGEMENT LLC /IN/ /ADV,"202 S. MICHIGAN, SUITE 910, SOUH BEND, IN, 46601"
4962,025816109,0001140361-23-049026,American Express Co,1969308,13200,025816,30-SEP-2023,PRIVATE ASSET MANAGEMENT INC,"5348 CARROLL CANYON RD, #200, SAN DIEGO, CA, 92121"
4962,025816109,0001849683-23-000005,AMERICAN EXPRESS CO,385272,2575,025816,30-SEP-2023,TNF LLC,"3178 GABEL ROAD, BILLINGS, MT, 59102"
4962,025816109,0001085146-23-003839,AMERICAN EXPRESS CO,807864,5415,025816,30-SEP-2023,"Linden Thomas Advisory Services, LLC","516 North Tryon Street, Suite 200, Charlotte, NC, 28202"
4962,025816109,0001398344-23-019509,AMERICAN EXPRESS CO,264812,1775,025816,30-SEP-2023,HCR Wealth Advisors,"10866 WILSHIRE BLVD #1600, LOS ANGELES, CA, 90024"
4962,025816109,0001792704-23-000009,AMERICAN EXPRESS CO,110,741,025816,30-SEP-2023,Avion Wealth,"2829 TECHNOLOGY FOREST BLVD #300, THE WOODLANDS, TX, 77381"
4962,025816109,0001792704-23-000009,AMERICAN EXPRESS CO,0,3,025816,30-SEP-2023,Avion Wealth,"2829 TECHNOLOGY FOREST BLVD #300, THE WOODLANDS, TX, 77381"
4962,025816109,0001966355-23-000004,AMERICAN EXPRESS CO,275405,1846,025816,30-SEP-2023,Tillman Hartley LLC,"3208 E COLONIAL DRIVE #308, ORLANDO, FL, 32803-5127"
4962,025816109,0001706836-23-000010,AMERICAN EXPRESS CO,3107,20823,025816,30-SEP-2023,"BFSG, LLC","2040 MAIN STREET, SUITE 150, IRVINE, CA, 92614"
4962,025816109,0001172661-23-003474,AMERICAN EXPRESS CO,1365089,9150,025816,30-SEP-2023,"Signet Investment Advisory Group, Inc.","101 Dyer Street, Suite 3c, Providence, RI, 02903"
4962,025816109,0001845003-23-000004,AMERICAN EXPRESS CO,287417,1927,025816,30-SEP-2023,Golden State Equity Partners,"201 E SANDPOINTE AVE. SUITE 460, SOUTH COAST METRO, CA, 92707"
4962,025816109,0001649107-23-000006,AMERICAN EXPRESS CO,366411,2456,025816,30-SEP-2023,"Moisand Fitzgerald Tamayo, LLC","300 SOUTH ORANGE AVENUE, SUITE 1170, ORLANDO, FL, 32801"
4962,025816109,0001596901-23-000005,American Express,2322292,15566,025816,30-SEP-2023,"Pettee Investors, Inc.","137 ROWAYTON AVENUE, SUITE 430, ROWAYTON, CT, 06853"
4962,025816109,0001921487-23-000005,AMERICAN EXPRESS CO,12368,71,025816,30-SEP-2023,"Beacon Capital Management, LLC","751 COOL SPRINGS BLVD, STE 106, FRANKLIN, TN, 37067"
4962,025816109,0001921487-23-000005,AMERICAN EXPRESS CO,2702,16,025816,30-SEP-2023,"Beacon Capital Management, LLC","751 COOL SPRINGS BLVD, STE 106, FRANKLIN, TN, 37067"
4962,025816109,0001044929-23-000014,AMERICAN EXPRESS CO,2686,18,025816,30-SEP-2023,ATWOOD & PALMER INC,"4520 MADISON AVE, SUITE 200, KANSAS CITY, MO, 64111"
4962,025816109,0001172661-23-003471,AMERICAN EXPRESS CO,215580,1445,025816,30-SEP-2023,"Avestar Capital, LLC","400 Madison Avenue, Suite 11d, New York, NY, 10017"
4962,025816109,0001993607-23-000007,AMERICAN EXPRESS CO,456969,3063,025816,30-SEP-2023,"Borer Denton & Associates, Inc.","610 SENTRY PARKWAY SUITE 100, BLUE BELL, PA, 19422-2314"
4962,025816109,0001738723-23-000005,AMERICAN EXPRESS CO,131884,884,025816,30-SEP-2023,West Branch Capital LLC,"9 RESEARCH DRIVE, SUITE 1, PO BOX 2067, AMHERST, MA, 01004"
4962,025816109,0001623678-23-000004,American Express Co,1276470,8556,025816,30-SEP-2023,PLIMOTH TRUST CO LLC,"330 SWANSEA MALL DRIVE, SWANSEA, MA, 02777"
4962,025816109,0001623678-23-000004,American Express Co,308077,2065,025816,30-SEP-2023,PLIMOTH TRUST CO LLC,"330 SWANSEA MALL DRIVE, SWANSEA, MA, 02777"
4962,025816109,0001772031-23-000005,AMERICAN EXPRESS,315483,2100,025816,30-SEP-2023,LAKE STREET FINANCIAL LLC,"128 NORTH MAY STREET, FLOOR 2, CHICAGO, IL, 60607"
4962,025816109,0001632105-23-000004,AMERICAN EXPRESS CO,4625,31,025816,30-SEP-2023,MITCHELL MCLEOD PUGH & WILLIAMS INC,"2610 DAUPHIN STREET, MOBILE, AL, 36606"
4962,025816109,0001632105-23-000004,AMERICAN EXPRESS CO,1740572,11667,025816,30-SEP-2023,MITCHELL MCLEOD PUGH & WILLIAMS INC,"2610 DAUPHIN STREET, MOBILE, AL, 36606"
4962,025816109,0001067324-23-000004,AMERICAN EXPRESS CO,298380,2000,025816,30-SEP-2023,MOUNTAIN PACIFIC INVESTMENT ADVISERS INC/ID,"877 MAIN STREET, SUITE 704, BOISE, ID, 83702"
4962,025816109,0001665097-23-000011,AMERICAN EXPRESS CO,209164,1402,025816,30-SEP-2023,"Index Fund Advisors, Inc.","19200 VON KARMAN AVE., SUITE 150, IRVINE, CA, 92612"
4962,025816109,0001912297-23-000004,AMERICAN EXPRESS CO COM,40580,272,025816,30-SEP-2023,Global Wealth Strategies & Associates,"3200 CHERRY CREEK SOUTH DRIVE, SUITE 280, DENVER, CO, 80209"
4962,025816109,0001172661-23-003468,AMERICAN EXPRESS CO,2662296,17845,025816,30-SEP-2023,"Bill Few Associates, Inc.","107 Mt Nebo Pointe, Suite 200, Pittsburgh, PA, 15237"
4962,025816109,0001705819-23-000080,AMERICAN EXPRESS CO,260732,1748,025816,30-SEP-2023,FULTON BREAKEFIELD BROENNIMAN LLC,"4520 East-west Highway, Suite 450, Bethesda, MD, 20814"
4962,025816109,0001703556-23-000007,AMERICAN EXPRESS CO,473509,3174,025816,30-SEP-2023,Ridgewood Investments LLC,"623 MORRIS AVENUE, SPRINGFIELD, NJ, 07081"
4962,025816109,0001398344-23-019481,AMERICAN EXPRESS CO,4291851,24637,025816,30-SEP-2023,"Coastal Investment Advisors, Inc.","1201 N ORANGE ST STE 729, WILMINGTON, DE, 19801"
4962,025816109,0001104659-23-110318,AMERICAN EXPRESS CO COM,184399,1236,025816,30-SEP-2023,Atlantic Union Bankshares Corp,"4300 Cox Road, Glen Allen, VA, 23060"
4962,025816109,0001104659-23-110318,AMERICAN EXPRESS CO COM,5122439,34335,025816,30-SEP-2023,Atlantic Union Bankshares Corp,"4300 Cox Road, Glen Allen, VA, 23060"
4962,025816109,0001039128-23-000005,American Express Co,1251853,8391,025816,30-SEP-2023,"HARBOR CAPITAL ADVISORS, INC.","111 S. WACKER DRIVE, SUITE 3400, CHICAGO, IL, 60606"
4962,025816109,0000950123-23-008903,American express co,125320,840,025816,30-SEP-2023,"Livforsakringsbolaget Skandia, Omsesidigt","Lindhagensgatan 86, Stockholm, V7, SE-106 55"
4962,025816109,0001993607-23-000001,AMERICAN EXPRESS CO,616165,3295,025816,31-MAR-2022,"Borer Denton & Associates, Inc.","610 SENTRY PARKWAY SUITE 100, BLUE BELL, PA, 19422-2314"
4962,025816109,0001722641-23-000007,AMERICAN EXPRESS CO COM,2120053,14210,025816,30-SEP-2023,"Valeo Financial Advisors, LLC","10 W CARMEL DRIVE, STE 400, CARMEL, IN, 46032"
4962,025816109,0001993607-23-000006,AMERICAN EXPRESS CO,531658,3052,025816,30-JUN-2023,"Borer Denton & Associates, Inc.","610 SENTRY PARKWAY SUITE 100, BLUE BELL, PA, 19422-2314"
4962,025816109,0001993607-23-000002,AMERICAN EXPRESS CO,456753,3295,025816,30-JUN-2022,"Borer Denton & Associates, Inc.","610 SENTRY PARKWAY SUITE 100, BLUE BELL, PA, 19422-2314"
4962,025816109,0001993607-23-000004,AMERICAN EXPRESS CO,449899,3045,025816,31-DEC-2022,"Borer Denton & Associates, Inc.","610 SENTRY PARKWAY SUITE 100, BLUE BELL, PA, 19422-2314"
4962,025816109,0001993607-23-000003,AMERICAN EXPRESS CO,410801,3045,025816,30-SEP-2022,"Borer Denton & Associates, Inc.","610 SENTRY PARKWAY SUITE 100, BLUE BELL, PA, 19422-2314"
4962,025816109,0001993607-23-000005,AMERICAN EXPRESS CO,503427,3052,025816,31-MAR-2023,"Borer Denton & Associates, Inc.","610 SENTRY PARKWAY SUITE 100, BLUE BELL, PA, 19422-2314"
4962,025816109,0001694883-23-000004,AMERICAN EXPRESS CO,469352,3146,025816,30-SEP-2023,"Patriot Financial Group Insurance Agency, LLC","182 Turnpike Road, Suite 200, Westborough, MA, 01581"
4962,025816109,0000714364-23-000005,AXP,3,25,025816,30-SEP-2023,OGOREK ANTHONY JOSEPH /NY/ /ADV,"6400 SHERIDAN DR. STE 224, Suite 224, WILLIAMSVILLE, NY, 14221"
4962,025816109,0001172661-23-003467,AMERICAN EXPRESS CO,222591,1492,025816,30-SEP-2023,"Great Diamond Partners, LLC","22 Monument Square, Suite 300, Portland, ME, 04101"
