CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,4219,32,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,12525,95,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,342810,2600,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,1186,9,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,527,4,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,5274,40,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,10548,80,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,4087,31,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,5142,39,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,47466,360,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,6988,53,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,3032,23,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
1652044,02079K107,0001979372-23-000003,ALPHABET INC.,3296,25,02079K,30-SEP-2023,ORG Partners LLC,"13548 ZUBRICK RD, ROANOKE, IN, 46783"
